identifier,city,state,country,openDate,distance,latitude,longitude,parentGeoNodeID,active,languageID,hasGasDepartment,hasTiresDepartment,hasFoodDepartment,hasHearingDepartment,hasPharmacyDepartment,hasOpticalDepartment,hasBusinessDepartment,hasPhotoCenterDepartment,gasPrices,locationName,isShipToWarehouse,isWarehousePickup,enableShipToHome,isBusinessWarehouse
1185,CENTERVILLE,OH,US,11/13/2014,166.0035667,39.661,-84.109,10740,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.189,Centerville,TRUE,TRUE,FALSE,FALSE
1186,LEVIS,QC,CA,3/12/2015,119.056277,46.731,-71.262,10090,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.869,Levis,TRUE,TRUE,FALSE,FALSE
1189,CONROE,TX,US,11/21/2014,441.1682634,30.208,-95.453,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.979,Woodlands,TRUE,TRUE,FALSE,FALSE
1190,LYNNWOOD,WA,US,10/1/2015,323.3498249,47.834,-122.276,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.759,Lynnwood,TRUE,TRUE,FALSE,FALSE
1191,KALAMAZOO,MI,US,11/12/2014,194.6098599,42.271,-85.648,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.099,Kalamazoo,TRUE,TRUE,FALSE,FALSE
1192,MOBILE,AL,US,6/4/2015,539.4149142,30.647,-88.119,10112,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.079,Mobile,TRUE,TRUE,FALSE,FALSE
1194,PERRYSBURG,OH,US,6/11/2015,83.70224051,41.535,-83.636,10740,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.069,Perrysburg,TRUE,TRUE,FALSE,FALSE
1195,ROCHESTER,NY,US,6/5/2015,240.4619637,43.114,-77.614,10685,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.399,Rochester NY,TRUE,TRUE,FALSE,FALSE
1196,NEW BRITAIN,CT,US,10/15/2015,36.74325551,41.709,-72.766,10268,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.359,New Britain,TRUE,TRUE,FALSE,FALSE
1197,FLORENCE,KY,US,11/11/2015,220.1625985,38.988,-84.647,10451,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.309,Florence,TRUE,TRUE,FALSE,FALSE
1198,PLEASANT PRAIRIE,WI,US,6/12/2015,49.19872795,42.564,-87.921,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.169,Pleasant Prairie,TRUE,TRUE,FALSE,FALSE
1199,LAWRENCE TOWNSHIP,NJ,US,8/25/2016,157.0471486,40.281,-74.672,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.399,Princeton,TRUE,TRUE,FALSE,FALSE
1200,WICHITA,KS,US,6/3/2015,383.5379607,37.68,-97.225,10440,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.049,Wichita,TRUE,TRUE,FALSE,FALSE
1201,LAFAYETTE,LA,US,3/17/2016,337.1811558,30.156,-92.043,10465,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.959,Lafayette,TRUE,TRUE,FALSE,FALSE
1202,TORRANCE,CA,US,9/24/1998,75.74327716,33.808,-118.332,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.079,Torrance,TRUE,TRUE,FALSE,FALSE
1205,WOODLAND HILLS,CA,US,12/18/1986,22.42736112,34.187,-118.603,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.199,Woodland Hills,TRUE,TRUE,FALSE,FALSE
1206,APEX,NC,US,3/16/2016,237.7167837,35.747,-78.827,10710,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.059,Apex,TRUE,TRUE,FALSE,FALSE
1207,TULSA,OK,US,4/21/2016,377.1234335,36.016,-95.887,10761,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.979,Tulsa,TRUE,TRUE,FALSE,FALSE
1208,CYPRESS,TX,US,7/19/2019,437.6135722,29.978,-95.711,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.949,Cypress,TRUE,TRUE,FALSE,FALSE
1209,MENOMONEE FALLS,WI,US,11/5/2015,92.93404214,43.183,-88.112,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.199,Menomonee Falls,TRUE,TRUE,FALSE,FALSE
1211,ALLENTOWN,PA,US,11/18/2016,126.2403215,40.567,-75.558,10789,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.499,Allentown,TRUE,TRUE,FALSE,FALSE
1212,NEW BERLIN,WI,US,11/6/2015,77.11654546,42.945,-88.106,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.179,New Berlin,TRUE,TRUE,FALSE,FALSE
1213,VAUDREUIL-DORION,QC,CA,10/16/2015,252.0618961,45.414,-74.039,10090,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.909,Vaudreuil,TRUE,TRUE,FALSE,FALSE
1214,TETERBORO,NJ,US,7/21/1994,81.0545301,40.861,-74.064,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.399,Teterboro,TRUE,TRUE,FALSE,FALSE
1215,OCEANSIDE,NY,US,8/23/2017,71.25698004,40.619,-73.653,10685,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.399,Oceanside,TRUE,TRUE,FALSE,FALSE
1216,BELLINGHAM,WA,US,11/13/1991,57.99047794,48.791,-122.515,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.539,Bellingham,TRUE,TRUE,FALSE,FALSE
1217,CALGARY,AB,CA,8/12/2016,1027.158658,51.042,-113.916,10003,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,E Calgary,TRUE,TRUE,FALSE,FALSE
1221,PEARLAND,TX,US,11/12/2015,470.9505068,29.545,-95.391,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.969,Pearland,TRUE,TRUE,FALSE,FALSE
1222,GRAND CHUTE,WI,US,11/7/2015,170.3495455,44.271,-88.488,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.259,Grand Chute,TRUE,TRUE,FALSE,FALSE
1225,REDMOND,WA,US,11/11/2016,313.5734099,47.667,-122.093,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.739,Redmond,TRUE,TRUE,FALSE,FALSE
1226,BOSTON HEIGHTS,OH,US,6/22/2016,238.2768763,41.263,-81.513,10740,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.069,Boston Heights,TRUE,TRUE,FALSE,FALSE
1227,INDIANAPOLIS,IN,US,6/23/2016,248.0705591,39.636,-86.089,10410,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.249,S Indianapolis,TRUE,TRUE,FALSE,FALSE
1228,HUMBLE,TX,US,3/18/2016,457.5011752,30.022,-95.268,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.969,Humble,TRUE,TRUE,FALSE,FALSE
1229,MIAMI,FL,US,10/26/1989,112.8944606,25.775,-80.322,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.319,Miami,TRUE,TRUE,FALSE,FALSE
1232,COLUMBIA,SC,US,8/10/2016,310.4594106,34.068,-81.139,10817,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.969,Columbia,TRUE,TRUE,FALSE,FALSE
1234,SASKATOON,SK,CA,11/10/2016,812.1286206,52.091,-106.529,10109,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,S Saskatoon,TRUE,TRUE,FALSE,FALSE
1235,ORLANDO,FL,US,9/18/1986,217.8391066,28.496,-81.426,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.249,S Orlando,TRUE,TRUE,FALSE,FALSE
1236,FLEMINGTON,NJ,US,11/17/2016,155.4638214,40.522,-74.853,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.459,Flemington,TRUE,TRUE,FALSE,FALSE
1237,LA VISTA,NE,US,10/26/2016,269.7627037,41.178,-96.104,10620,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.149,La Vista,TRUE,TRUE,FALSE,FALSE
1238,LOUISVILLE,KY,US,8/27/2016,296.7644806,38.205,-85.666,10451,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.089,Louisville,TRUE,TRUE,FALSE,FALSE
1243,PLAIN CITY,OH,US,8/11/2016,111.8759072,40.11,-83.189,10740,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.389,NW Columbus,TRUE,TRUE,FALSE,FALSE
1244,HANFORD,CA,US,10/27/2016,73.93184416,36.326,-119.607,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.999,Hanford,TRUE,TRUE,FALSE,FALSE
1248,WATERLOO,ON,CA,11/8/2016,1637.917296,43.445,-80.58,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.869,Waterloo,TRUE,TRUE,FALSE,FALSE
1249,LUTZ,FL,US,2/8/2017,192.4070679,28.191,-82.393,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.229,Wesley Chapel,TRUE,TRUE,FALSE,FALSE
1261,VAUGHAN,ON,CA,7/26/2017,521.5950317,43.771,-79.638,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.869,NW Vaughan,TRUE,TRUE,FALSE,FALSE
1262,TAMPA,FL,US,2/9/2017,194.5415643,28.044,-82.581,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.199,W Tampa,TRUE,TRUE,FALSE,FALSE
1263,NEPEAN,ON,CA,11/9/2016,312.6139143,45.269,-75.784,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.869,Barrhaven,TRUE,TRUE,FALSE,FALSE
1265,ORILLIA,ON,CA,7/25/2017,478.7159322,44.594,-79.454,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.869,Orillia,TRUE,TRUE,FALSE,FALSE
1266,DALLAS,TX,US,5/11/2017,296.7023063,32.919,-96.768,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,Dallas,TRUE,TRUE,FALSE,FALSE
1267,SAN JOSE,CA,US,6/29/2017,115.6054452,37.244,-121.785,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.099,Great Oaks,TRUE,TRUE,FALSE,FALSE
1268,KANSAS CITY,MO,US,5/18/2017,480.4447936,39.255,-94.599,10594,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,N Kansas City,TRUE,TRUE,FALSE,FALSE
1270,EDMONTON INTERNATIONAL AIRPORT,AB,CA,8/22/2018,890.4193197,53.308,-113.558,10003,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,Nisku,TRUE,TRUE,FALSE,FALSE
1272,WOODBURY,MN,US,11/15/2017,68.19262151,44.939,-92.964,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.239,Woodbury,TRUE,TRUE,FALSE,FALSE
1273,STONEY CREEK,ON,CA,11/2/2017,339.6650672,43.216,-79.643,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.869,Stoney Creek,TRUE,TRUE,FALSE,FALSE
1274,ELK GROVE,CA,US,9/27/2018,145.491522,38.409,-121.41,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.069,Elk Grove,TRUE,TRUE,FALSE,FALSE
1275,SANTA MARIA,CA,US,11/22/1988,84.74120164,34.925,-120.419,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.239,Santa Maria,TRUE,TRUE,FALSE,FALSE
1277,EAST LANSING,MI,US,10/27/2017,152.7607816,42.752,-84.448,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.089,East Lansing,TRUE,TRUE,FALSE,FALSE
1278,BONNEY LAKE,WA,US,5/30/2018,279.102288,47.166,-122.158,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.699,Bonney Lake,TRUE,TRUE,FALSE,FALSE
1279,TRAVERSE CITY,MI,US,10/26/2017,287.9872617,44.736,-85.57,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.239,Traverse City,TRUE,TRUE,FALSE,FALSE
1284,MCKINNEY,TX,US,7/25/2018,299.685674,33.218,-96.664,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.949,McKinney,TRUE,TRUE,FALSE,FALSE
1285,LINCOLN,NE,US,10/28/2017,313.0068184,40.74,-96.699,10620,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.269,Lincoln,TRUE,TRUE,FALSE,FALSE
1287,CENTRAL POINT,OR,US,10/29/1991,125.9683131,42.374,-122.887,10776,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.699,Central Point,TRUE,TRUE,FALSE,FALSE
1294,JACKSONVILLE,FL,US,2/8/2018,151.3635397,30.202,-81.756,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.129,W Jacksonville,TRUE,TRUE,FALSE,FALSE
1295,WOODSTOCK,GA,US,8/9/2018,345.0290457,34.12,-84.516,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.169,Woodstock,TRUE,TRUE,FALSE,FALSE
1296,REGINA,SK,CA,10/1/1993,888.5704064,50.447,-104.505,10109,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,Regina,TRUE,TRUE,FALSE,FALSE
1297,UKIAH,CA,US,7/19/2018,106.0003729,39.127,-123.197,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.819,Ukiah,TRUE,TRUE,FALSE,FALSE
1298,SPOKANE,WA,US,10/16/1992,223.7194002,47.767,-117.385,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.529,N Spokane,TRUE,TRUE,FALSE,FALSE
1316,TORONTO,ON,CA,7/24/2018,513.7718101,43.707,-79.348,10044,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Thorncliffe Park,TRUE,TRUE,FALSE,FALSE
1317,EASTVALE,CA,US,6/28/2018,57.20521414,33.986,-117.558,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.099,Eastvale,TRUE,TRUE,FALSE,FALSE
1318,MONTEREY PARK,CA,US,11/6/1993,76.26946457,34.037,-118.104,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.159,Monterey Park,TRUE,TRUE,FALSE,FALSE
1319,MOUNT PLEASANT,SC,US,8/8/2018,312.8682068,32.88,-79.794,10817,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.179,Mt Pleasant,TRUE,TRUE,FALSE,FALSE
1320,HENDERSON,NV,US,11/8/2018,397.9151107,35.988,-115.139,10629,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.689,SW Henderson,TRUE,TRUE,FALSE,FALSE
1322,PFLUGERVILLE,TX,US,7/26/2018,329.0040238,30.47,-97.59,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,Pflugerville,TRUE,TRUE,FALSE,FALSE
1323,CORAL SPRINGS,FL,US,2/7/2019,375.6566715,26.288,-80.283,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.259,Coral Springs,TRUE,TRUE,FALSE,FALSE
1324,ST. JOHN'S,NL,CA,9/12/1995,2254.729391,47.508,-52.832,10038,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.019,St Johns,TRUE,TRUE,FALSE,FALSE
1325,DAVENPORT,IA,US,10/20/2018,150.5140804,41.575,-90.524,10427,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.139,Davenport,TRUE,TRUE,FALSE,FALSE
1326,OWINGS MILLS,MD,US,10/18/2018,269.623934,39.404,-76.789,10497,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.179,Owings Mills,TRUE,TRUE,FALSE,FALSE
1330,WEBSTER,TX,US,10/19/2018,483.5184536,29.534,-95.137,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,Webster,TRUE,TRUE,FALSE,FALSE
1331,EVANSVILLE,IN,US,6/28/2019,412.5742637,37.989,-87.464,10410,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.139,Evansville,TRUE,TRUE,FALSE,FALSE
1332,N. MIAMI,FL,US,12/12/1992,117.3794419,25.914,-80.154,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.239,N Miami,TRUE,TRUE,FALSE,FALSE
1333,MOORESVILLE,NC,US,6/26/2019,158.6181478,35.582,-80.852,10710,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.259,Mooresville,TRUE,TRUE,FALSE,FALSE
1334,BAYONNE,NJ,US,3/7/2019,67.90814982,40.673,-74.105,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.399,Bayonne,TRUE,TRUE,FALSE,FALSE
1342,FAIRBANKS,AK,US,11/20/2018,259.7842376,64.852,-147.708,10133,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.699,Fairbanks,TRUE,TRUE,FALSE,FALSE
1344,SAINT CLOUD,MN,US,6/29/2019,135.9014746,45.55,-94.203,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.209,St Cloud,TRUE,TRUE,FALSE,FALSE
1345,MONCTON,NB,CA,10/26/1995,335.2768504,46.129,-64.778,10034,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.909,Moncton,TRUE,TRUE,FALSE,FALSE
1350,OKLAHOMA CITY,OK,US,5/16/2019,282.1169694,35.605,-97.53,10761,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.899,Oklahoma City,TRUE,TRUE,FALSE,FALSE
1353,LOVES PARK,IL,US,8/23/2019,74.48762585,42.321,-88.962,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.179,Loves Park,TRUE,TRUE,FALSE,FALSE
1359,SAINT-BRUNO,QC,CA,11/18/1987,230.8683516,45.502,-73.382,10090,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.909,Saint-Hubert,TRUE,TRUE,FALSE,FALSE
1360,CLOVIS,CA,US,11/19/1990,106.383568,36.806,-119.701,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.979,Clovis,TRUE,TRUE,FALSE,FALSE
1361,SHARPSBURG,GA,US,8/22/2019,326.8175227,33.4,-84.622,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.199,Sharpsburg,TRUE,TRUE,FALSE,FALSE
1363,EAGAN,MN,US,11/15/2019,66.5953468,44.857,-93.129,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.239,Eagan,TRUE,TRUE,FALSE,FALSE
1364,BRADENTON,FL,US,8/21/2019,230.778732,27.496,-82.471,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.169,Bradenton,TRUE,TRUE,FALSE,FALSE
1366,RIDGELAND,MS,US,3/12/2020,399.8327521,32.423,-90.147,10575,1,-1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,Ridgeland,TRUE,TRUE,FALSE,FALSE
1372,EAST LYME,CT,US,11/14/2019,61.68524343,41.359,-72.213,10268,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.369,E Lyme,TRUE,TRUE,FALSE,FALSE
5001,HSINCHU,Hsinchu,TW,7/9/2009,22.75484145,24.794,121.013,11025,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Hsin Chu,TRUE,TRUE,FALSE,FALSE
5002,KAOHSIUNG,Kaohsiung,TW,8/24/2011,176.1510942,22.656,120.303,11029,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,N Kaohsiung,TRUE,TRUE,FALSE,FALSE
5003,TAOYUAN,Taoyuan,TW,8/30/2012,926.7834034,25.047,121.294,13003,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Taoyuan,TRUE,TRUE,FALSE,FALSE
5007,CHIAYI,Chiayi,TW,8/28/2013,119.540079,23.49,120.432,11011,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Chiayi,TRUE,TRUE,FALSE,FALSE
5008,TAINAN,Tainan,TW,8/23/2011,156.1898405,23.008,120.19,13002,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Tainan,TRUE,TRUE,FALSE,FALSE
5009,TAIPEI,,TW,4/9/2016,917.8462959,25.127,121.472,11011,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Beitou,TRUE,TRUE,FALSE,FALSE
5010,TAOYUAN,,TW,8/23/2015,935.1849123,24.962,121.159,11011,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Chungli South,TRUE,TRUE,FALSE,FALSE
5011,NEW TAIPEI CITY,,TW,1/7/2017,925.1483412,25.027,121.434,11011,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Sinjhuang,TRUE,TRUE,FALSE,FALSE
5050,"BUK-GU, ULSAN",Ulsan,KO,8/31/2012,190.2672792,35.566,129.357,13009,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Ulsan,TRUE,TRUE,FALSE,FALSE
5051,"GWANGMYEONG-SI, GYEONGGI-DO",Gyeonggi Province,KO,12/15/2012,11.4429025,37.422,126.884,13007,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Gwangmyeong,TRUE,TRUE,FALSE,FALSE
5052,"CHEONAN-SI, CHUNGCHEONGNAM-DO",Daejeon,KO,5/31/2014,49.74275149,36.849,127.11,13006,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Cheonan,TRUE,TRUE,FALSE,FALSE
5053,"EUIJEONGBU-SI, GYEONGGI-DO",Seoul,KO,5/31/2014,12.39995365,37.74,127.034,13008,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,EUIJEONGBU,TRUE,TRUE,FALSE,FALSE
5056,"YONGIN-SI, GYEONGGI-DO",,KO,8/24/2015,23.3493085,37.238,127.109,11008,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Gongse,TRUE,TRUE,FALSE,FALSE
5057,INCHEON-SI,,KO,1/9/2017,23.12138731,37.39,126.632,11008,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Songdo,TRUE,TRUE,FALSE,FALSE
5058,SEJONG,,KO,8/31/2018,77.14706091,36.468,127.269,11008,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Sejong,TRUE,TRUE,FALSE,FALSE
5059,DAEGU,,KO,3/7/2018,151.042925,35.876,128.73,11008,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Daegu Innovation City,TRUE,TRUE,FALSE,FALSE
5060,HANAM,,KO,4/30/2019,12.26820533,37.539,127.215,11008,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Hanam,TRUE,TRUE,FALSE,FALSE
5101,MELBOURNE,Victoria,AU,8/17/2009,443.8660357,-37.811,144.938,11006,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Docklands,TRUE,TRUE,FALSE,FALSE
5102,LIDCOMBE,New South Wales,AU,7/21/2011,10.92473415,-33.835,151.021,11035,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Auburn,TRUE,TRUE,FALSE,FALSE
5103,CANBERRA,ACT,AU,7/22/2011,151.1421761,-35.297,149.191,13000,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Canberra,TRUE,TRUE,FALSE,FALSE
5104,RINGWOOD,Victoria,AU,11/20/2013,431.4692847,-37.814,145.224,11006,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Ringwood,TRUE,TRUE,FALSE,FALSE
5105,CASULA,New South Wales,AU,11/21/2013,19.77721958,-33.959,150.879,11035,1,-1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2.559,Crossroads,TRUE,TRUE,FALSE,FALSE
5106,NORTH LAKES,Queensland,AU,5/29/2014,471.8632678,-27.211,152.995,13012,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,North Lakes,TRUE,TRUE,FALSE,FALSE
5107,"ADELAIDE, SA.",,AU,11/19/2014,722.3276349,-34.864,138.582,11006,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Adelaide,TRUE,TRUE,FALSE,FALSE
